2023-01-25T01:12:51.415Z,34.7861,14.2138,10,4.1,mb,us6000jj2f,2023-01-25T23:38:51.469Z,"118 km SSW of Żurrieq, Malta",reviewed
2023-01-25T01:00:48.872Z,37.5881,141.6819,45.602,4.8,mwr,us6000jj1u,2023-01-26T12:02:10.489Z,"61 km E of Namie, Japan",reviewed
2023-01-25T00:51:39.960Z,19.26916695,-155.4111633,32.86999893,2.5,ml,hv73312127,2023-01-25T00:57:15.010Z,"10 km NE of Pāhala, Hawaii",automatic
2023-01-24T23:35:54.690Z,18.86466667,-65.3465,11.06,3.18,md,pr71394323,2023-01-24T23:50:31.690Z,"62 km N of Culebra, Puerto Rico",reviewed
2023-01-24T22:54:58.121Z,27.9123,139.453,507.551,4.6,mb,us6000jj1l,2023-01-24T23:09:09.040Z,"Bonin Islands, Japan region",reviewed
2023-01-24T20:33:56.557Z,31.68213056,-104.394701,6.131567383,2.6,ml,tx2023brpj,2023-01-25T15:10:20.281Z,"54 km S of Whites City, New Mexico",reviewed
2023-01-24T20:25:34.729Z,34.8994,14.3274,10,5.3,mww,us6000jj05,2023-01-27T18:28:42.471Z,"104 km S of Żurrieq, Malta",reviewed
2023-01-24T20:17:57.728Z,3.1707,127.0414,28.893,5.3,mb,us6000jj00,2023-01-27T18:12:57.644Z,"192 km NW of Tobelo, Indonesia",reviewed
2023-01-24T20:14:21.029Z,31.66936265,-104.378976,6.131567383,2.8,ml,tx2023brot,2023-01-24T20:38:44.079Z,"56 km S of Whites City, New Mexico",reviewed
2023-01-24T20:12:55.847Z,2.9579,127.2868,40.251,4.5,mb,us6000jizz,2023-01-24T22:57:20.040Z,"157 km NNW of Tobelo, Indonesia",reviewed
2023-01-24T20:08:48.943Z,31.6676906,-104.3889197,7.391259766,2.7,ml,tx2023brok,2023-01-25T09:14:52.533Z,western Texas,reviewed
2023-01-24T19:57:04.255Z,31.67159174,-104.3897618,6.131567383,3.5,ml,tx2023brob,2023-01-25T20:01:09.094Z,"55 km S of Whites City, New Mexico",reviewed
2023-01-24T19:25:40.572Z,2.999,127.0786,52.052,4.4,mb,us6000jizd,2023-01-24T22:16:41.040Z,"174 km NW of Tobelo, Indonesia",reviewed
2023-01-24T19:08:29.504Z,-21.6237,-68.4797,121.452,4.5,mb,us6000jiz1,2023-01-24T19:56:16.040Z,"102 km NNE of Calama, Chile",reviewed
2023-01-24T18:37:00.133Z,-26.7346,-63.118,596.117,6.4,mww,us6000jiyj,2023-01-27T17:24:19.497Z,"31 km WSW of Campo Gallo, Argentina",reviewed
2023-01-24T18:20:03.730Z,40.4476667,-124.0195,23.54,2.69,md,nc73836746,2023-01-25T01:50:15.472Z,"9km SE of Rio Dell, CA",reviewed
2023-01-24T16:56:19.490Z,19.17499924,-155.4996643,34.25,2.47,ml,hv73311792,2023-01-24T17:01:50.930Z,"3 km SW of Pāhala, Hawaii",automatic
2023-01-24T16:10:15.889Z,3.5382,128.5469,10,5.2,mww,us6000jiy0,2023-01-24T16:31:21.040Z,"208 km NNE of Tobelo, Indonesia",reviewed
2023-01-24T15:57:08.550Z,50.0876,142.5264,10,4.5,mb,us6000jixw,2023-01-24T16:25:21.040Z,"44 km NNW of Smirnykh, Russia",reviewed
2023-01-24T15:30:01.067Z,60.2295,-151.613,60.1,2.6,ml,ak02313y09hm,2023-01-25T03:01:13.514Z,"12 km W of Clam Gulch, Alaska",automatic
2023-01-24T13:55:02.028Z,60.815,-151.6609,71.9,2.6,ml,ak02313wyr96,2023-01-25T02:59:57.407Z,"24 km NW of Nikiski, Alaska",automatic
2023-01-24T13:11:21.953Z,3.0692,126.9846,35,4.9,mb,us6000jiwc,2023-01-24T13:46:35.040Z,"187 km NW of Tobelo, Indonesia",reviewed
2023-01-24T13:07:04.210Z,60.9904,-150.9893,11.7,3.3,ml,ak02313woh1x,2023-01-25T13:10:53.801Z,"11 km SE of Tyonek, Alaska",automatic
2023-01-24T12:27:22.450Z,19.2801,-64.39,36,3.82,md,pr2023024000,2023-01-24T14:36:12.040Z,"113 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed
2023-01-24T12:08:10.840Z,19.0253334,-155.4049988,32.31000137,2.56,ml,hv73311597,2023-01-24T16:45:55.040Z,"18 km ESE of Naalehu, Hawaii",automatic
2023-01-24T12:06:34.119Z,2.8233,127.0129,35,4.5,mb,us6000jiw4,2023-01-24T14:21:05.040Z,"164 km NW of Tobelo, Indonesia",reviewed
2023-01-24T11:57:52.254Z,52.532,160.2688,35,4.4,mb,us6000jiw2,2023-01-24T12:22:09.040Z,"125 km ESE of Petropavlovsk-Kamchatsky, Russia",reviewed
2023-01-24T11:23:08.350Z,-21.3068,-68.3886,118.147,4.6,mwr,us6000jivz,2023-01-24T11:58:36.040Z,"138 km NNE of Calama, Chile",reviewed
2023-01-24T11:18:45.880Z,18.25716667,-67.40433333,13.4,3.06,md,pr71394233,2023-01-24T11:54:27.910Z,Mona Passage,reviewed
2023-01-24T11:08:10.068Z,2.8408,127.2582,35,4.7,mb,us6000jivy,2023-01-24T12:41:48.040Z,"148 km NW of Tobelo, Indonesia",reviewed
